2022-06-20	2022-06-23	-0.2041
2022-06-20	2022-06-24	-0.2028
2022-06-20	2022-06-25	-0.2024
2022-06-20	2022-06-26	-0.2022
2022-06-20	2022-06-27	-0.2020
2022-06-20	2022-06-28	-0.2021
2022-06-20	2022-06-29	-0.2013
2022-06-20	2022-06-30	-0.2013
2022-06-20	2022-07-01	-0.2007
2022-06-20	2022-07-02	-0.2011
2022-06-20	2022-07-03	-0.2014
2022-06-20	2022-07-04	-0.2016
2022-06-20	2022-07-05	-0.2020
2022-06-20	2022-07-06	-0.2024
2022-06-20	2022-07-07	-0.2029
2022-06-20	2022-07-08	-0.2034
2022-06-20	2022-07-09	-0.2039
2022-06-20	2022-07-10	-0.2044
2022-06-20	2022-07-11	-0.2048
2022-06-20	2022-07-12	-0.2050
2022-06-20	2022-07-13	-0.2051
2022-06-20	2022-07-14	-0.2053
2022-06-20	2022-07-15	-0.2055
2022-06-20	2022-07-16	-0.2057
2022-06-20	2022-07-17	-0.2058
2022-06-20	2022-07-18	-0.2060
2022-06-20	2022-07-19	-0.2061
2022-06-20	2022-07-20	-0.2064
2022-06-20	2022-07-21	-0.2066
2022-06-20	2022-07-22	-0.2067
2022-06-20	2022-07-23	-0.2066
2022-06-20	2022-07-24	-0.2065
2022-06-20	2022-07-25	-0.2064
2022-06-20	2022-07-26	-0.2064
2022-06-20	2022-07-27	-0.2064
2022-06-20	2022-07-28	-0.2064
2022-06-20	2022-07-29	-0.2064
2022-06-20	2022-07-30	-0.2059
2022-06-20	2022-07-31	-0.2055
2022-06-20	2022-08-01	-0.2051
2022-06-20	2022-08-02	-0.2047
2022-06-20	2022-08-03	-0.2048
2022-06-20	2022-08-04	-0.2049
2022-06-20	2022-08-05	-0.2050
2022-06-20	2022-08-06	-0.2050
2022-06-20	2022-08-07	-0.2051
2022-06-20	2022-08-08	-0.2052
2022-06-20	2022-08-09	-0.2052
2022-06-20	2022-08-10	-0.2053
2022-06-20	2022-08-11	-0.2053
2022-06-20	2022-08-12	-0.2054
2022-06-20	2022-08-13	-0.2055
2022-06-20	2022-08-14	-0.2056
2022-06-20	2022-08-15	-0.2056
2022-06-20	2022-08-16	-0.2057
2022-06-20	2022-08-17	-0.2057
2022-06-20	2022-08-18	-0.2058
2022-06-20	2022-08-19	-0.2059
2022-06-20	2022-08-20	-0.2060
2022-06-20	2022-08-21	-0.2060
2022-06-20	2022-08-22	-0.2061
2022-06-20	2022-08-23	-0.2062
2022-06-20	2022-08-24	-0.2062
2022-06-20	2022-08-25	-0.2063
2022-06-20	2022-08-26	-0.2063
2022-06-20	2022-08-27	-0.2063
2022-06-20	2022-08-28	-0.2063
2022-06-20	2022-08-29	-0.2064
2022-06-20	2022-08-30	-0.2064
2022-06-20	2022-08-31	-0.2065
2022-06-20	2022-09-01	-0.2064
2022-06-20	2022-09-02	-0.2065
2022-06-20	2022-09-03	-0.2065
2022-06-20	2022-09-04	-0.2065
2022-06-20	2022-09-05	-0.2066
2022-06-20	2022-09-06	-0.2066
2022-06-20	2022-09-07	-0.2067
2022-06-20	2022-09-08	-0.2067
2022-06-20	2022-09-09	-0.2068
2022-06-20	2022-09-10	-0.2069
2022-06-20	2022-09-11	-0.2069
2022-06-20	2022-09-12	-0.2070
2022-06-20	2022-09-13	-0.2071
2022-06-20	2022-09-14	-0.2071
2022-06-20	2022-09-15	-0.2072
2022-06-20	2022-09-16	-0.2072
2022-06-20	2022-09-17	-0.2073
2022-06-20	2022-09-18	-0.2074
2022-06-20	2022-09-19	-0.2074
2022-06-20	2022-09-20	-0.2075
2022-06-20	2022-09-21	-0.2076
2022-06-20	2022-09-22	-0.2077
2022-06-20	2022-09-23	-0.2077
2022-06-20	2022-09-24	-0.2016
2022-06-20	2022-09-25	-0.1957
2022-06-20	2022-09-26	-0.1899
2022-06-20	2022-09-27	-0.1841
2022-06-20	2022-09-28	-0.1785
2022-06-20	2022-09-29	-0.1728
2022-06-20	2022-09-30	-0.1671
2022-06-20	2022-10-01	-0.1613
2022-06-20	2022-10-02	-0.1555
2022-06-20	2022-10-03	-0.1499
2022-06-20	2022-10-04	-0.1444
2022-06-20	2022-10-05	-0.1389
2022-06-20	2022-10-06	-0.1334
2022-06-20	2022-10-07	-0.1282
2022-06-20	2022-10-08	-0.1230
2022-06-20	2022-10-09	-0.1179
2022-06-20	2022-10-10	-0.1130
2022-06-20	2022-10-11	-0.1080
2022-06-20	2022-10-12	-0.1032
2022-06-20	2022-10-13	-0.0984
2022-06-20	2022-10-14	-0.0938
2022-06-20	2022-10-15	-0.0893
2022-06-20	2022-10-16	-0.0848
2022-06-20	2022-10-17	-0.0804
2022-06-20	2022-10-18	-0.0760
2022-06-20	2022-10-19	-0.0716
2022-06-20	2022-10-20	-0.0674
2022-06-20	2022-10-21	-0.0632
2022-06-20	2022-10-22	-0.0592
2022-06-20	2022-10-23	-0.0552
2022-06-20	2022-10-24	-0.0513
2022-06-20	2022-10-25	-0.0475
2022-06-20	2022-10-26	-0.0437
2022-06-20	2022-10-27	-0.0399
2022-06-20	2022-10-28	-0.0361
2022-06-20	2022-10-29	-0.0323
2022-06-20	2022-10-30	-0.0286
2022-06-20	2022-10-31	-0.0250
2022-06-20	2022-11-01	-0.0213
2022-06-20	2022-11-02	-0.0176
2022-06-20	2022-11-03	-0.0141
2022-06-20	2022-11-04	-0.0106
2022-06-20	2022-11-05	-0.0073
2022-06-20	2022-11-06	-0.0040
2022-06-20	2022-11-07	-0.0008
2022-06-20	2022-11-08	0.0024
2022-06-20	2022-11-09	0.0056
2022-06-20	2022-11-10	0.0087
2022-06-20	2022-11-11	0.0118
2022-06-20	2022-11-12	0.0148
2022-06-20	2022-11-13	0.0178
2022-06-20	2022-11-14	0.0207
2022-06-20	2022-11-15	0.0236
2022-06-20	2022-11-16	0.0265
2022-06-20	2022-11-17	0.0293
2022-06-20	2022-11-18	0.0321
2022-06-20	2022-11-19	0.0349
2022-06-20	2022-11-20	0.0376
2022-06-20	2022-11-21	0.0403
2022-06-20	2022-11-22	0.0430
2022-06-20	2022-11-23	0.0456
2022-06-20	2022-11-24	0.0482
2022-06-20	2022-11-25	0.0507
2022-06-20	2022-11-26	0.0533
2022-06-20	2022-11-27	0.0558
2022-06-20	2022-11-28	0.0583
2022-06-20	2022-11-29	0.0607
2022-06-20	2022-11-30	0.0632
2022-06-20	2022-12-01	0.0656
2022-06-20	2022-12-02	0.0680
2022-06-20	2022-12-03	0.0703
2022-06-20	2022-12-04	0.0727
2022-06-20	2022-12-05	0.0750
2022-06-20	2022-12-06	0.0772
2022-06-20	2022-12-07	0.0795
2022-06-20	2022-12-08	0.0817
2022-06-20	2022-12-09	0.0839
2022-06-20	2022-12-10	0.0860
2022-06-20	2022-12-11	0.0882
2022-06-20	2022-12-12	0.0903
2022-06-20	2022-12-13	0.0924
2022-06-20	2022-12-14	0.0945
2022-06-20	2022-12-15	0.0965
2022-06-20	2022-12-16	0.0985
2022-06-20	2022-12-17	0.1031
2022-06-20	2022-12-18	0.1078
2022-06-20	2022-12-19	0.1123
2022-06-20	2022-12-20	0.1168
2022-06-20	2022-12-21	0.1213
2022-06-20	2022-12-22	0.1258
2022-06-20	2022-12-23	0.1303
2022-06-20	2022-12-24	0.1347
2022-06-20	2022-12-25	0.1390
2022-06-20	2022-12-26	0.1434
2022-06-20	2022-12-27	0.1477
2022-06-20	2022-12-28	0.1518
2022-06-20	2022-12-29	0.1559
2022-06-20	2022-12-30	0.1599
2022-06-20	2022-12-31	0.1640
2022-06-20	2023-01-01	0.1680
2022-06-20	2023-01-02	0.1719
2022-06-20	2023-01-03	0.1758
2022-06-20	2023-01-04	0.1798
2022-06-21	2022-06-22	-0.2073
2022-06-21	2022-06-23	-0.2010
2022-06-21	2022-06-24	-0.2002
2022-06-21	2022-06-25	-0.2004
2022-06-21	2022-06-26	-0.2005
2022-06-21	2022-06-27	-0.2006
2022-06-21	2022-06-28	-0.2009
2022-06-21	2022-06-29	-0.2001
2022-06-21	2022-06-30	-0.2002
2022-06-21	2022-07-01	-0.1997
2022-06-21	2022-07-02	-0.2002
2022-06-21	2022-07-03	-0.2006
2022-06-21	2022-07-04	-0.2010
2022-06-21	2022-07-05	-0.2013
2022-06-21	2022-07-06	-0.2019
2022-06-21	2022-07-07	-0.2024
2022-06-21	2022-07-08	-0.2030
2022-06-21	2022-07-09	-0.2035
2022-06-21	2022-07-10	-0.2040
2022-06-21	2022-07-11	-0.2045
2022-06-21	2022-07-12	-0.2047
2022-06-21	2022-07-13	-0.2049
2022-06-21	2022-07-14	-0.2051
2022-06-21	2022-07-15	-0.2053
2022-06-21	2022-07-16	-0.2055
2022-06-21	2022-07-17	-0.2057
2022-06-21	2022-07-18	-0.2058
2022-06-21	2022-07-19	-0.2060
2022-06-21	2022-07-20	-0.2062
2022-06-21	2022-07-21	-0.2065
2022-06-21	2022-07-22	-0.2066
2022-06-21	2022-07-23	-0.2065
2022-06-21	2022-07-24	-0.2064
2022-06-21	2022-07-25	-0.2062
2022-06-21	2022-07-26	-0.2062
2022-06-21	2022-07-27	-0.2063
2022-06-21	2022-07-28	-0.2063
2022-06-21	2022-07-29	-0.2063
2022-06-21	2022-07-30	-0.2058
2022-06-21	2022-07-31	-0.2054
2022-06-21	2022-08-01	-0.2050
2022-06-21	2022-08-02	-0.2046
2022-06-21	2022-08-03	-0.2047
2022-06-21	2022-08-04	-0.2047
2022-06-21	2022-08-05	-0.2048
2022-06-21	2022-08-06	-0.2049
2022-06-21	2022-08-07	-0.2050
2022-06-21	2022-08-08	-0.2050
2022-06-21	2022-08-09	-0.2051
2022-06-21	2022-08-10	-0.2052
2022-06-21	2022-08-11	-0.2052
2022-06-21	2022-08-12	-0.2053
2022-06-21	2022-08-13	-0.2054
2022-06-21	2022-08-14	-0.2055
2022-06-21	2022-08-15	-0.2055
2022-06-21	2022-08-16	-0.2056
2022-06-21	2022-08-17	-0.2056
2022-06-21	2022-08-18	-0.2057
2022-06-21	2022-08-19	-0.2058
2022-06-21	2022-08-20	-0.2059
2022-06-21	2022-08-21	-0.2060
2022-06-21	2022-08-22	-0.2060
2022-06-21	2022-08-23	-0.2061
2022-06-21	2022-08-24	-0.2061
2022-06-21	2022-08-25	-0.2062
2022-06-21	2022-08-26	-0.2062
2022-06-21	2022-08-27	-0.2062
2022-06-21	2022-08-28	-0.2063
2022-06-21	2022-08-29	-0.2063
2022-06-21	2022-08-30	-0.2064
2022-06-21	2022-08-31	-0.2064
2022-06-21	2022-09-01	-0.2064
2022-06-21	2022-09-02	-0.2064
2022-06-21	2022-09-03	-0.2064
2022-06-21	2022-09-04	-0.2065
2022-06-21	2022-09-05	-0.2065
2022-06-21	2022-09-06	-0.2066
2022-06-21	2022-09-07	-0.2066
2022-06-21	2022-09-08	-0.2067
2022-06-21	2022-09-09	-0.2067
2022-06-21	2022-09-10	-0.2068
2022-06-21	2022-09-11	-0.2069
2022-06-21	2022-09-12	-0.2069
2022-06-21	2022-09-13	-0.2070
2022-06-21	2022-09-14	-0.2071
2022-06-21	2022-09-15	-0.2072
2022-06-21	2022-09-16	-0.2072
2022-06-21	2022-09-17	-0.2073
2022-06-21	2022-09-18	-0.2073
2022-06-21	2022-09-19	-0.2074
2022-06-21	2022-09-20	-0.2075
2022-06-21	2022-09-21	-0.2076
2022-06-21	2022-09-22	-0.2076
2022-06-21	2022-09-23	-0.2077
2022-06-21	2022-09-24	-0.2016
2022-06-21	2022-09-25	-0.1955
2022-06-21	2022-09-26	-0.1896
2022-06-21	2022-09-27	-0.1838
2022-06-21	2022-09-28	-0.1781
2022-06-21	2022-09-29	-0.1724
2022-06-21	2022-09-30	-0.1667
2022-06-21	2022-10-01	-0.1608
2022-06-21	2022-10-02	-0.1550
2022-06-21	2022-10-03	-0.1493
2022-06-21	2022-10-04	-0.1437
2022-06-21	2022-10-05	-0.1382
2022-06-21	2022-10-06	-0.1327
2022-06-21	2022-10-07	-0.1274
2022-06-21	2022-10-08	-0.1222
2022-06-21	2022-10-09	-0.1171
2022-06-21	2022-10-10	-0.1121
