2022-09-29	2023-01-10	0.5704
2022-09-30	2023-01-10	0.5721
2022-10-01	2023-01-10	0.5734
2022-10-02	2023-01-10	0.5748
2022-10-03	2023-01-10	0.5762
2022-10-04	2023-01-10	0.5776
2022-10-05	2023-01-10	0.5789
2022-10-06	2023-01-10	0.5803
2022-10-07	2023-01-10	0.5818
2022-10-08	2023-01-10	0.5833
2022-10-09	2023-01-10	0.5848
2022-10-10	2023-01-10	0.5864
2022-10-11	2023-01-10	0.5879
2022-10-12	2023-01-10	0.5895
2022-10-13	2023-01-10	0.5912
2022-10-14	2023-01-10	0.5929
2022-10-15	2023-01-10	0.5947
2022-10-16	2023-01-10	0.5965
2022-10-17	2023-01-10	0.5983
2022-10-18	2023-01-10	0.6001
2022-10-19	2023-01-10	0.6019
2022-10-20	2023-01-10	0.6038
2022-10-21	2023-01-10	0.6057
2022-10-22	2023-01-10	0.6078
2022-10-23	2023-01-10	0.6099
2022-10-24	2023-01-10	0.6121
2022-10-25	2023-01-10	0.6145
2022-10-26	2023-01-10	0.6168
2022-10-27	2023-01-10	0.6191
2022-10-28	2023-01-10	0.6213
2022-10-29	2023-01-10	0.6235
2022-10-30	2023-01-10	0.6258
2022-10-31	2023-01-10	0.6281
2022-11-01	2023-01-10	0.6304
2022-11-02	2023-01-10	0.6327
2022-11-03	2023-01-10	0.6351
2022-11-04	2023-01-10	0.6378
2022-11-05	2023-01-10	0.6407
2022-11-06	2023-01-10	0.6436
2022-11-07	2023-01-10	0.6467
2022-11-08	2023-01-10	0.6498
2022-11-09	2023-01-10	0.6530
2022-11-10	2023-01-10	0.6563
2022-11-11	2023-01-10	0.6597
2022-11-12	2023-01-10	0.6632
2022-11-13	2023-01-10	0.6668
2022-11-14	2023-01-10	0.6706
2022-11-15	2023-01-10	0.6745
2022-11-16	2023-01-10	0.6785
2022-11-17	2023-01-10	0.6828
2022-11-18	2023-01-10	0.6871
2022-11-19	2023-01-10	0.6917
2022-11-20	2023-01-10	0.6964
2022-11-21	2023-01-10	0.7013
2022-11-22	2023-01-10	0.7063
2022-11-23	2023-01-10	0.7116
2022-11-24	2023-01-10	0.7171
2022-11-25	2023-01-10	0.7229
2022-11-26	2023-01-10	0.7288
2022-11-27	2023-01-10	0.7350
2022-11-28	2023-01-10	0.7415
2022-11-29	2023-01-10	0.7483
2022-11-30	2023-01-10	0.7553
2022-12-01	2023-01-10	0.7627
2022-12-02	2023-01-10	0.7705
2022-12-03	2023-01-10	0.7787
2022-12-04	2023-01-10	0.7873
2022-12-05	2023-01-10	0.7964
2022-12-06	2023-01-10	0.8061
2022-12-07	2023-01-10	0.8164
2022-12-08	2023-01-10	0.8273
2022-12-09	2023-01-10	0.8387
2022-12-10	2023-01-10	0.8509
2022-12-11	2023-01-10	0.8639
2022-12-12	2023-01-10	0.8777
2022-12-13	2023-01-10	0.8927
2022-12-14	2023-01-10	0.9089
2022-12-15	2023-01-10	0.9264
2022-12-16	2023-01-10	0.9454
2022-12-17	2023-01-10	0.9457
2022-12-18	2023-01-10	0.9460
2022-12-19	2023-01-10	0.9463
2022-12-20	2023-01-10	0.9467
2022-12-21	2023-01-10	0.9469
2022-12-22	2023-01-10	0.9467
2022-12-23	2023-01-10	0.9465
2022-12-24	2023-01-10	0.9459
2022-12-25	2023-01-10	0.9452
2022-12-26	2023-01-10	0.9445
2022-12-27	2023-01-10	0.9436
2022-12-28	2023-01-10	0.9441
2022-12-29	2023-01-10	0.9444
2022-12-30	2023-01-10	0.9452
2022-12-31	2023-01-10	0.9455
2023-01-01	2023-01-10	0.9459
2023-01-02	2023-01-10	0.9463
2023-01-03	2023-01-10	0.9469
2023-01-04	2023-01-10	0.9462
2023-01-05	2023-01-10	0.9462
2023-01-06	2023-01-10	0.9459
2023-01-07	2023-01-10	0.9460
2023-01-08	2023-01-10	0.9461
2023-01-09	2023-01-10	0.9465
